Timestamp,Text,url
14:04,good morning I want to just take an opportunity to thank you all for coming and for coming on time give me a couple,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
14:10,of minutes and we're going to um start and to those who are watching um on closed circuit and television it'll give,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
14:16,us five minutes okay five minutes hello,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
17:25,thank you and before you move,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
17:47,foreign,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
19:10,one more photo,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
19:51,no no I gotta go I gotta go good morning everyone thank you all for coming on time and I'm so pleased to see you all,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
19:58,here at the date um some great citizens of our city some young residents and um I want to,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:04,congratulate you all on your successes just a couple of notes that I want to read and I'm pleased to be joined here,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:10,with councilman um jerusal Joe jeruso District a and,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:15,also all of those who are watching us on um this the council's television channel,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:21,thank you very much so today we honor judges mentors facilitators coordinators and students from the NAACP EXO,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:29,competition annually students and programs with mentors and Scholastic and enrichment,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:35,activities in April students entered competitions where gold medals were in,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:41,are invited to compete on a national level gold medal recipients are invited,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:47,to compete on a national level in July these local winners will compete in the,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
20:52,national competition and ceremonies in conjunction with the NAACP National Convention Axel aims to recognize,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:00,creative talent and academic achievement in the next generation of leaders Axel,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:05,also helps to provide students with the necessary skills to establish goals and,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:11,acquire the confidence and training to make a successful contribution to society I had an opportunity to join you,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:18,all at Uno for the competition and to participate um as an as a spectator I,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:24,just want to tell you how impressed I was by the talent that I saw there and the talent that I saw the previous,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:30,previous year at suno I also want to commit I mean I want to congratulate our judges for their commitment for putting,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:37,in their time and for being so serious about applying their um skills and motivation to help you all most,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:44,important is that I want to congratulate all of you all for one participating which is important I'm a big participant,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:50,fan in terms of folks who can make a difference you have to get out there and participate but I'm also so pleased that,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
21:56,you all have such great talents that you were willing to share on that date and for those who are going to rec to,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:02,represent us in the national competition I also thank you all too I'm joined by councilman Joe jeruso as I mentioned,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:08,from District a and um I'm going to ask councilman jerusal before we present these proclamations if you'd like to add,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:14,to what I said Thank You councilmember green good morning everybody I guess,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:19,first congratulations on all of your work um you know we we work in these Chambers and press buttons but it's it's not,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:26,uplifting art like you all are doing and I'm always impressed by people who can,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:31,make something out of nothing and that's really what art is and giving it its shape that you have and I want to take,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:38,something that councilmember green said I think is incredibly important Talent by itself is wonderful working and being,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:45,industrious is important but when you combine talent and hard work together you achieve such great results so,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:52,congratulations on all of your hard work I know when you all head to Boston,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
22:58,supposed to be July July so just around the corner we wish you the best of luck,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:03,in the national competition and and for all of your hard work and for all of your underlying talent to get there,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:10,thank you very much councilman jerusal look we have five chairs up here and I actually have two slots so I have time,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:16,I'm going to ask um uh Point persons on act so to come forward for a second,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:21,come on great on point join up join them up here come on he's so modest councilman James former councilman John,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:28,um James Grace come on up and join us and sure yeah right here yeah right here,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:34,it's a good thing he knows where to go,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:46,all right,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:51,just take up to a couple of minutes two minutes and just tell us a little bit about your motivation of getting,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
23:56,involved in what you saw Councilman Greg well first of all,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
24:01:00,um those who know me know me as a track coach and I don't know anything about music dancing uh I do know a little bit,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
24:08:00,about math and science which is included here uh but the NAACP has a great,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
24:14:00,program called axo and that program allows local kids to compete against,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
24:20:00,other local kids and we had over 136 kids who signed up to compete they,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
24:26:00,competed in the possibilities were 32 categories uh we ended up with 18 gold,https://www.youtube.com/watch?v=XDMh4kiWRnM&ab_channel=NewOrleansCityCouncil
