Timestamp,Text,url
2:10,foreign foreign foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
2:51,foreign foreign foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
3:32,foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
4:11,foreign foreign foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
4:52,foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
5:30,foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
6:08,foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
6:42,foreign,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:03,president because of the uh kind of strain it in my voice when you're ready we'll call the meeting,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:10,to order but if you don't mind you know it's kind of be in my mouthpiece I'm,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:16,gonna Channel I gotcha I gotcha I can tell you you can do you but the channel,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:23,a little me please sounds good you got it all right everyone well welcome to the criminal justice committee meeting,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:28,chaired by council member Thomas I'll I'll try to do my best to be his mouthpiece today uh let's begin with,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:35,roll call Nathan yeah um sorry Anita go ahead councilmember,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:40,Thomas present present that's a member morale,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:47,councilmember Harris councilmember King we have a,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
7:53,we have a quorum um let the record reflect that council member um Greene is in attendance,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
8:01,perfect thank you so much um we've got one item on the agenda but,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
8:06,but before we we do that let me uh move with the approval of the minutes if I can get a second second uh seconded,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
8:14,by I think it was uh council member Thomas there we go all in favor all right I,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
8:20,thank you all the minutes are approved and before we get to that first agenda item and I bring the presenters to the,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
8:25,to the table um you know we had a a really terrible situation and,https://www.youtube.com/watch?v=fxbVwYjIaok&ab_channel=NewOrleansCityCouncil
