Timestamp,Text,url
0:00,despite how difficult your job is you are always just so optimistic kind,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:08,respectful to everyone who you encounter and we appreciate that so much so we,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:14,want to thank you for your 25 years of service to the City of New Orleans we wish you the very very best in your next,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:20,Endeavors I have a proclamation from the city council that I'll read in just a moment but I did want to open it up to,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:26,some of the other members of the council as well I'll start with Mr jeruso and then go to Mr King Paul good morning uh I want to Echo,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:33,Helena's comments in that um a we are really going to miss you,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:38,um and it's it's a Bittersweet moment because we wish you the absolute best and happiness and whatever is outside of,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:44,City Hall I can't imagine what that would possibly be um but you have been such an incredible,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:50,resource to all of us and it's not just the institutional knowledge that you,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
0:56,have about how to accomplish things and so many times inside government you run into a brick wall and then it sort of,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:02,stops and you've always been a steady resource about well let's maybe think about it this way but I think as the,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:09,vice president alluded to it's also the way that you do it and that's what really I think speaks such volumes about,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:16,you is um there are people who know things there are people who have maybe good,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:22,attitudes but we have people who know things and have such an even-handedness,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:27,and care and impress principle and wanting to get it right you don't often,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:33,see those all together in public servants and so I just want to thank you because I know whether it was for myself,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:41,or Katie or Claire or all of us together you've just been a tremendous asset that,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:49,is is candidly Irreplaceable and we wish you the very best and whatever comes,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
1:54,next and I just want you to know from all of us we're really sorry to lose you tremendously inside City Planning and,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:00,and and for our state selfishly as well thank you councilmember King sure thank you good,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:07,morning Mr Mr Kramer I found out a couple of days ago uh sending you an email trying to get you come to a meeting next week he's actually gone,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:14,I'll be gone by then but but thank you for all that you do I was,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:19,very shocked to hear you retired because you look pretty young to be retiring,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:24,um but again thank you for what you have done for the City of New Orleans and good luck in your future endeavors,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:30,and before I turn it over to you Mr Kramer I just wanted to list a a just a little bit more information about you,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:37,and what you've accomplished while you've been here with the City of New Orleans so Paul was one of six Planning,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:43,Commission staff members that remained immediately after Hurricane Katrina and he worked tirelessly,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:48,from the many planning efforts that guided the city in its recovery after the storm Mr Cramer's years of service,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
2:54,to the city has occurred under four Mayors and several City councils in that time Mr Kramer has mentored dozens of,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:01,city planners has conducted numerous neighborhood neighborhood meetings and,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:06,has been a resource to the people of New Orleans has and has been of course a dear colleague to many of those who are,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:12,part of the City Planning Commission he's also been a dear friend to many of you all as well so Paul I want to turn,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:18,it over to you for any words that you may have uh thank you councilmember and thank you very much for the proclamation,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:24,I'm going to look fondly back on my 25 years with the city and it'll be a treasured memento a lot has changed in,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:32,25 years I have become one of those guys who tells others how things used to be,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:37,I like to note how my first week with the city was the week we got email even then ah wow even then it was a little,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:45,behind the times other advancements included televising and streaming the CPC meetings converting the master plan,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:52,and Zoning maps to official digital formats uh implementing neighborhood participation program and most recently,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
3:59,the era of the study with the CPC completing over 20 studies examining,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
4:04,some aspect of land use in New Orleans my career has taken me through Hurricane Katrina which led to the creation of the,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
4:10,city's new zoning ordinance replacing one that was so old it was as old as me,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
4:15,and the city's first comprehensive master plan my last three years been very involved in text amendments to the,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
4:22,comprehensive zoning ordinance this has given me an opportunity to work with the city council and your staff members,https://www.youtube.com/watch?v=qTNPq_Gv5-E&ab_channel=NewOrleansCityCouncil
