Timestamp,Text,url
0:00,does anyone want to say a few words good morning councilmember Harris good,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:05,morning members of the public just thank you for the opportunity um as you know it is a rough job,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:11,um and we take 1.2 million calls and every single one of them is that caller as possible worst day of their life,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:17,um I I did some stats the other day and a call taker per 12 hour shift takes an average of 200 calls every shift,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:24,um and so it is definitely a job that is difficult um but we're Gladiators as I call them and we come to work every day we show up,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:30,and so thank you for this opportunity today yeah I'm happy to see you all um and happy to see you out of the call,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:37,center so I think it's a good thing um councilmember green would you like to say a few words I certainly want to just,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:42,say thank you for the work that you do I've recognize some faces here especially to the far right I appreciate,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:48,the work that you all do and um sometimes when I look at the numbers and I see,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:53,360 000 calls a year it doesn't seem like it's a real number but I know it's a,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
0:58,real number because unfortunately many times I'm telling people you don't call 9-1-1 for everything but it seems that,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:04,you all get all those calls and you handle you handle them well I mean when you look at it in terms of statistics,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:10,that many calls that you all have to handle dispatching um Personnel to the scenes in an,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:16,appropriate manner um you know I know that there might be sometimes challenges but it could hold it could be a whole lot worse if you all,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:22,weren't so committed to Public Safety as you are and I appreciate the work of all of you all and um my tour of the center,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:30,um also revealed to me some things that I didn't know that during storms for example you might be sleeping on a floor,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:36,or there's no special accommodations for children for example a lot of those,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:42,things are changing and I'm glad that those things are changing but thank you for your work in behalf of the public and behalf of the citizens of our city,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:49,it makes a difference thank you and just as a personal story right before I decided to run for the,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
1:56,seat I was in a road rage incident where somebody literally followed me home and was banging on my car window trying to I,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:03,don't know what he was trying to do but I called 9-1-1 and somebody answered a woman and stayed on the phone with me,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:09,while they dispatched an OPD and it was just oh you know you stayed on the phone,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:15,with me I don't know who it was but kept me calm uh kept me calm well and a PD,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:21,responded and and again I just want to thank you so with that I'll present the proclamation,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:27,um it says be a proclaimed that the City of New Orleans uh by the City of New Orleans,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:34,council recognizes not New Orleans 9-1-1 emergency communications professional,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:40,Professionals in honor of your commitment to making this community a better and safer place your work has,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:46,protected countless lives and families and deserves recognition every day but especially during National Public Safety,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:53,telecommunicators week and we thank you for your daily hair wisdom so I just want to personally thank you for all,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
2:58,that you do let's take a picture council member absolutely and I do want to take an opportunity to,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
3:05,recognize former council member Jerry brosette thank you for your continuing work continued work in the government,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
3:11,sector,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
3:39,all right you ready,https://www.youtube.com/watch?v=TUQ8MxcIWQI&ab_channel=NewOrleansCityCouncil
